timestamp,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2024-04-07 12:00:00,10.43,22.5,81.1,173,1,1,0.156,6,0.0,0
2024-04-07 13:00:00,20.1,17.1,40.5,103,0,2,0.179,0,0.66,0
2024-04-07 14:00:00,4.29,6.1,70.3,105,2,1,0.146,0,0.0,0
2024-04-07 15:00:00,22.16,5.4,79.8,166,0,1,0.133,0,0.93,0
2024-04-07 16:00:00,8.58,31.1,58.7,162,0,1,0.177,0,0.66,0
2024-04-07 17:00:00,15.42,13.7,23.2,157,1,1,0.138,2,0.0,0
2024-04-07 18:00:00,16.66,20.9,22.9,138,0,0,0.177,0,0.51,0
2024-04-07 19:00:00,14.03,23.7,29.1,85,0,3,0.146,0,0.78,0
2024-04-07 20:00:00,6.73,5.2,37.2,162,1,0,0.186,8,0.0,0
2024-04-07 21:00:00,17.52,17.5,88.8,99,1,2,0.187,30,0.0,1
2024-04-07 22:00:00,26.34,16.9,25.7,183,0,3,0.112,0,0.76,0
2024-04-07 23:00:00,7.88,28.6,53.1,137,0,3,0.137,0,0.99,0
2024-04-08 00:00:00,15.2,35.0,69.8,67,0,2,0.104,0,0.64,0
2024-04-08 01:00:00,13.59,6.6,20.8,171,0,0,0.109,0,0.76,0
2024-04-08 02:00:00,21.52,-9.8,38.9,141,0,1,0.121,0,0.53,0
2024-04-08 03:00:00,11.12,1.2,77.9,66,0,1,0.159,0,0.5,0
2024-04-08 04:00:00,7.36,11.2,38.6,57,0,2,0.16,0,0.94,0
2024-04-08 05:00:00,3.9,-1.8,73.8,63,0,1,0.133,0,0.61,0
2024-04-08 06:00:00,13.85,31.2,32.5,109,0,1,0.116,0,0.74,0
2024-04-08 07:00:00,15.15,8.6,22.9,76,2,3,0.178,0,0.0,0
2024-04-08 08:00:00,9.75,2.5,63.0,99,1,2,0.177,30,0.0,1
2024-04-08 09:00:00,14.97,21.2,26.3,71,1,2,0.118,1,0.0,0
2024-04-08 10:00:00,6.59,-2.2,71.4,90,0,3,0.112,0,0.67,0
2024-04-08 11:00:00,11.55,27.7,32.4,145,0,0,0.129,0,0.68,0
2024-04-08 12:00:00,22.94,22.1,48.4,184,0,0,0.164,0,0.68,0
2024-04-08 13:00:00,9.42,9.5,69.3,50,0,3,0.187,0,0.97,0
2024-04-08 14:00:00,12.73,22.3,89.2,88,0,3,0.104,0,0.75,0
2024-04-08 15:00:00,10.12,0.4,43.4,71,1,0,0.13,16,0.0,0
2024-04-08 16:00:00,12.83,3.9,48.1,199,1,2,0.117,11,0.0,0
2024-04-08 17:00:00,16.96,24.5,47.7,96,0,2,0.188,0,0.88,0
2024-04-08 18:00:00,9.56,7.9,70.5,195,0,0,0.166,0,0.7,0
2024-04-08 19:00:00,11.9,19.5,72.8,83,0,0,0.164,0,0.61,0
2024-04-08 20:00:00,12.64,16.7,52.2,133,1,3,0.141,30,0.0,1
2024-04-08 21:00:00,18.16,4.0,41.4,139,0,2,0.156,0,0.51,0
2024-04-08 22:00:00,23.15,-7.8,59.9,164,1,0,0.104,6,0.0,0
2024-04-08 23:00:00,3.91,12.8,79.6,92,0,0,0.128,0,0.96,0
2024-04-09 00:00:00,15.81,-6.3,62.5,161,1,2,0.115,30,0.0,1
2024-04-09 01:00:00,13.16,-8.1,55.2,67,0,0,0.118,0,0.85,0
2024-04-09 02:00:00,14.12,14.6,45.0,93,2,2,0.119,0,0.0,0
2024-04-09 03:00:00,10.26,10.6,58.5,81,2,0,0.14,0,0.0,0
2024-04-09 04:00:00,11.53,23.3,65.9,62,0,3,0.189,0,1.0,0
2024-04-09 05:00:00,22.72,15.5,44.4,176,0,3,0.114,0,0.76,0
2024-04-09 06:00:00,23.13,13.6,88.8,133,0,2,0.18,0,0.74,0
2024-04-09 07:00:00,13.04,14.6,42.4,51,0,0,0.175,0,0.89,0
2024-04-09 08:00:00,14.3,-3.8,47.9,127,0,2,0.112,0,0.68,0
2024-04-09 09:00:00,20.99,-6.1,87.1,162,0,1,0.162,0,0.6,0
2024-04-09 10:00:00,15.72,5.0,30.1,150,0,2,0.182,0,0.51,0
2024-04-09 11:00:00,19.28,-5.4,36.1,150,0,1,0.189,0,0.88,0
2024-04-09 12:00:00,22.35,13.6,27.4,178,0,2,0.111,0,0.67,0
2024-04-09 13:00:00,8.16,3.9,45.1,76,0,0,0.177,0,0.59,0
2024-04-09 14:00:00,13.22,28.1,80.1,123,1,1,0.111,1,0.0,0
2024-04-09 15:00:00,9.84,15.9,77.5,128,1,1,0.184,20,0.0,0
2024-04-09 16:00:00,25.02,20.5,89.1,191,0,2,0.12,0,0.72,0
2024-04-09 17:00:00,12.31,-5.3,24.9,61,0,2,0.191,0,0.99,0
2024-04-09 18:00:00,16.33,2.2,34.1,152,0,3,0.12,0,0.65,0
2024-04-09 19:00:00,22.72,27.7,76.7,148,0,1,0.148,0,0.78,0
2024-04-09 20:00:00,19.32,24.7,36.7,125,0,1,0.102,0,0.9,0
2024-04-09 21:00:00,23.16,24.9,41.1,196,2,0,0.121,0,0.0,0
2024-04-09 22:00:00,19.91,15.9,69.0,158,1,3,0.198,14,0.0,0
2024-04-09 23:00:00,19.44,-1.8,53.7,115,2,3,0.156,0,0.0,0
2024-04-10 00:00:00,24.42,29.4,50.4,192,1,3,0.187,18,0.0,0
2024-04-10 01:00:00,10.52,28.1,81.0,180,1,2,0.144,17,0.0,0
2024-04-10 02:00:00,13.58,-2.1,32.6,130,0,0,0.196,0,0.8,0
2024-04-10 03:00:00,4.63,28.4,85.6,72,0,3,0.116,0,0.65,0
2024-04-10 04:00:00,22.14,17.8,24.3,167,0,3,0.106,0,0.58,0
2024-04-10 05:00:00,20.28,7.2,59.0,124,2,3,0.196,0,0.0,0
2024-04-10 06:00:00,14.8,29.8,27.5,110,0,3,0.144,0,0.56,0
2024-04-10 07:00:00,13.68,15.0,45.0,187,0,2,0.109,0,0.99,0
2024-04-10 08:00:00,19.15,22.7,39.6,105,0,0,0.195,0,0.91,0
2024-04-10 09:00:00,9.2,19.7,46.3,68,2,2,0.146,0,0.0,0
2024-04-10 10:00:00,12.88,32.7,73.2,197,0,0,0.162,0,0.8,0
2024-04-10 11:00:00,19.79,26.5,26.7,160,1,2,0.133,21,0.0,1
2024-04-10 12:00:00,13.17,-4.2,71.2,183,2,2,0.173,0,0.0,0
2024-04-10 13:00:00,17.95,-2.7,89.0,113,2,3,0.129,0,0.0,0
2024-04-10 14:00:00,20.89,23.3,29.5,189,0,3,0.106,0,0.67,0
2024-04-10 15:00:00,10.17,34.0,28.5,50,0,3,0.107,0,0.83,0
2024-04-10 16:00:00,14.11,2.5,41.7,200,0,2,0.121,0,0.97,0
2024-04-10 17:00:00,4.76,30.8,80.9,67,1,3,0.123,11,0.0,0
2024-04-10 18:00:00,17.1,17.6,87.9,150,1,1,0.133,13,0.0,0
2024-04-10 19:00:00,27.16,26.8,29.5,200,0,0,0.197,0,0.98,0
2024-04-10 20:00:00,13.76,-3.4,58.5,106,0,1,0.119,0,0.77,0
2024-04-10 21:00:00,12.22,19.1,43.0,170,2,2,0.106,0,0.0,0
2024-04-10 22:00:00,22.37,33.1,76.3,177,0,2,0.102,0,0.81,0
2024-04-10 23:00:00,17.35,-1.9,66.3,149,1,1,0.185,2,0.0,0
2024-04-11 00:00:00,17.6,1.5,21.9,89,1,0,0.191,0,0.0,0
2024-04-11 01:00:00,17.41,10.5,25.5,191,1,3,0.152,21,0.0,1
2024-04-11 02:00:00,7.16,27.0,70.2,179,1,2,0.171,25,0.0,1
2024-04-11 03:00:00,15.57,-3.9,26.3,200,0,1,0.108,0,0.91,0
2024-04-11 04:00:00,12.3,10.8,61.1,86,1,1,0.198,10,0.0,0
2024-04-11 05:00:00,12.61,31.2,79.4,149,0,0,0.115,0,0.8,0
2024-04-11 06:00:00,8.29,9.8,35.8,198,0,0,0.144,0,0.83,0
2024-04-11 07:00:00,13.47,18.1,74.2,135,2,1,0.132,0,0.0,0
2024-04-11 08:00:00,6.0,14.2,88.3,154,0,0,0.153,0,0.66,0
2024-04-11 09:00:00,14.4,-5.3,50.4,102,0,2,0.153,0,0.51,0
2024-04-11 10:00:00,7.95,16.1,36.2,68,1,1,0.131,26,0.0,1
2024-04-11 11:00:00,12.1,28.6,23.3,153,0,1,0.139,0,0.81,0
2024-04-11 12:00:00,14.6,25.5,70.9,82,0,2,0.119,0,0.96,0
2024-04-11 13:00:00,19.17,8.6,20.8,161,1,2,0.16,19,0.0,0
2024-04-11 14:00:00,17.08,-4.3,87.2,163,1,3,0.147,26,0.0,1
2024-04-11 15:00:00,15.11,7.9,34.7,57,1,0,0.17,13,0.0,0
2024-04-11 16:00:00,14.04,15.5,64.2,61,0,2,0.164,0,0.56,0
2024-04-11 17:00:00,23.94,21.4,59.5,146,0,2,0.173,0,0.67,0
2024-04-11 18:00:00,15.69,-3.9,53.8,111,0,3,0.118,0,0.82,0
2024-04-11 19:00:00,12.08,27.2,31.0,58,2,2,0.107,0,0.0,0
2024-04-11 20:00:00,11.99,-9.6,22.3,70,1,3,0.197,9,0.0,0
2024-04-11 21:00:00,5.71,24.7,37.8,122,0,3,0.162,0,0.5,0
2024-04-11 22:00:00,7.51,25.7,37.0,71,0,3,0.134,0,0.88,0
2024-04-11 23:00:00,13.35,2.0,39.9,111,0,3,0.146,0,0.98,0
2024-04-12 00:00:00,16.52,1.9,26.4,161,0,0,0.118,0,0.71,0
2024-04-12 01:00:00,11.13,-1.6,81.7,141,1,3,0.177,25,0.0,1
2024-04-12 02:00:00,14.07,32.7,85.8,127,1,2,0.198,8,0.0,0
2024-04-12 03:00:00,22.31,19.5,29.0,145,1,3,0.147,13,0.0,0
2024-04-12 04:00:00,12.66,-3.1,75.4,81,0,2,0.188,0,0.91,0
2024-04-12 05:00:00,22.67,4.4,37.9,188,1,2,0.157,2,0.0,0
2024-04-12 06:00:00,7.06,-6.9,32.7,120,0,2,0.159,0,0.54,0
2024-04-12 07:00:00,6.4,-0.7,58.2,109,0,2,0.125,0,0.95,0
2024-04-12 08:00:00,15.96,21.4,41.5,77,1,3,0.125,5,0.0,0
2024-04-12 09:00:00,20.6,16.5,45.8,157,0,2,0.137,0,0.62,0
2024-04-12 10:00:00,18.62,17.3,72.2,196,0,1,0.172,0,0.71,0
2024-04-12 11:00:00,6.57,25.8,61.0,84,0,1,0.189,0,0.92,0
2024-04-12 12:00:00,22.0,33.4,59.8,197,1,1,0.186,3,0.0,0
2024-04-12 13:00:00,9.59,-7.6,83.9,130,0,0,0.106,0,0.62,0
2024-04-12 14:00:00,3.07,16.4,23.3,53,0,0,0.164,0,0.73,0
2024-04-12 15:00:00,8.66,28.0,38.0,104,1,1,0.108,21,0.0,1
2024-04-12 16:00:00,7.12,14.2,45.6,51,0,2,0.146,0,0.92,0
2024-04-12 17:00:00,10.0,-5.3,56.7,180,0,2,0.121,0,0.63,0
2024-04-12 18:00:00,23.06,10.7,54.6,157,0,3,0.189,0,0.79,0
2024-04-12 19:00:00,14.02,2.7,77.3,68,0,2,0.18,0,0.51,0
2024-04-12 20:00:00,12.18,23.9,79.7,78,1,3,0.175,20,0.0,0
2024-04-12 21:00:00,21.02,24.9,55.5,147,0,2,0.179,0,0.96,0
2024-04-12 22:00:00,5.18,31.5,57.1,130,0,1,0.102,0,0.97,0
2024-04-12 23:00:00,17.11,5.2,46.4,197,0,0,0.127,0,0.8,0
2024-04-13 00:00:00,20.02,25.3,38.0,152,0,2,0.167,0,0.76,0
2024-04-13 01:00:00,12.74,4.6,81.1,144,0,3,0.137,0,0.82,0
2024-04-13 02:00:00,21.4,31.4,55.6,175,2,3,0.146,0,0.0,0
2024-04-13 03:00:00,7.79,-0.2,28.7,152,2,3,0.102,0,0.0,0
2024-04-13 04:00:00,23.21,14.9,29.2,160,0,2,0.198,0,0.75,0
2024-04-13 05:00:00,19.39,10.2,44.4,173,2,0,0.161,0,0.0,0
2024-04-13 06:00:00,20.97,5.5,44.0,193,0,0,0.155,0,0.86,0
2024-04-13 07:00:00,12.33,32.4,74.6,178,0,2,0.176,0,0.73,0
2024-04-13 08:00:00,7.4,25.0,82.1,85,0,2,0.124,0,0.72,0
2024-04-13 09:00:00,18.71,-7.7,68.0,134,1,1,0.135,2,0.0,0
2024-04-13 10:00:00,7.12,10.9,61.3,175,0,2,0.171,0,0.76,0
2024-04-13 11:00:00,21.92,18.1,70.7,196,0,3,0.11,0,0.89,0
2024-04-13 12:00:00,11.66,17.5,70.0,185,0,3,0.122,0,0.91,0
2024-04-13 13:00:00,11.93,7.6,60.3,86,0,2,0.159,0,0.53,0
2024-04-13 14:00:00,12.85,3.6,24.7,120,0,0,0.19,0,0.69,0
2024-04-13 15:00:00,23.01,25.2,40.1,160,0,2,0.142,0,0.68,0
2024-04-13 16:00:00,7.52,21.4,55.9,60,0,1,0.106,0,0.58,0
2024-04-13 17:00:00,9.62,24.8,84.5,187,0,1,0.157,0,0.52,0
2024-04-13 18:00:00,22.4,3.1,51.4,184,0,2,0.104,0,0.89,0
2024-04-13 19:00:00,11.07,-0.9,73.2,58,0,3,0.134,0,0.86,0
2024-04-13 20:00:00,4.61,0.6,35.4,85,0,3,0.139,0,0.55,0
2024-04-13 21:00:00,6.51,8.9,20.7,101,0,1,0.193,0,0.9,0
2024-04-13 22:00:00,14.03,0.6,70.3,91,1,0,0.118,8,0.0,0
2024-04-13 23:00:00,16.85,6.7,84.0,113,0,0,0.176,0,0.78,0
2024-04-14 00:00:00,22.91,19.9,55.6,189,0,1,0.173,0,0.52,0
2024-04-14 01:00:00,5.36,18.4,64.1,111,1,0,0.141,3,0.0,0
2024-04-14 02:00:00,14.7,30.4,86.7,78,1,2,0.115,21,0.0,1
2024-04-14 03:00:00,11.19,6.9,32.8,55,0,2,0.177,0,0.94,0
2024-04-14 04:00:00,8.35,28.7,26.9,178,0,2,0.191,0,0.92,0
2024-04-14 05:00:00,18.18,10.7,50.1,183,0,2,0.16,0,0.63,0
2024-04-14 06:00:00,6.72,8.2,63.4,84,0,2,0.2,0,0.64,0
2024-04-14 07:00:00,10.61,14.9,58.8,89,0,0,0.124,0,0.78,0
2024-04-14 08:00:00,8.99,-5.9,47.1,137,0,1,0.112,0,0.96,0
2024-04-14 09:00:00,24.47,21.5,31.8,155,0,2,0.122,0,0.62,0
2024-04-14 10:00:00,15.63,-4.0,70.9,138,0,1,0.106,0,0.51,0
2024-04-14 11:00:00,19.83,14.0,65.6,131,0,3,0.148,0,0.84,0
2024-04-14 12:00:00,14.26,23.0,62.9,196,1,1,0.113,20,0.0,0
2024-04-14 13:00:00,9.78,19.1,73.8,178,0,0,0.149,0,0.7,0
2024-04-14 14:00:00,8.23,-0.7,37.2,111,0,3,0.142,0,0.7,0
2024-04-14 15:00:00,17.16,14.9,26.5,158,2,3,0.102,0,0.0,0
2024-04-14 16:00:00,15.97,1.6,55.1,113,0,1,0.177,0,0.52,0
2024-04-14 17:00:00,21.77,14.2,44.8,188,1,2,0.128,22,0.0,1
2024-04-14 18:00:00,23.87,23.5,62.2,187,0,2,0.198,0,0.95,0
2024-04-14 19:00:00,5.39,16.7,82.6,67,0,1,0.104,0,0.77,0
2024-04-14 20:00:00,10.35,33.8,69.7,133,2,3,0.167,0,0.0,0
2024-04-14 21:00:00,6.28,-8.2,52.9,61,0,0,0.105,0,0.62,0
2024-04-14 22:00:00,5.69,22.5,58.6,160,0,3,0.141,0,0.88,0
2024-04-14 23:00:00,4.59,33.0,81.2,128,0,3,0.122,0,0.6,0
2024-04-15 00:00:00,6.22,8.6,65.2,93,0,3,0.192,0,0.89,0
2024-04-15 01:00:00,18.18,8.9,60.9,187,0,3,0.158,0,0.93,0
2024-04-15 02:00:00,8.11,-1.0,67.9,184,1,0,0.146,15,0.0,0
2024-04-15 03:00:00,7.65,18.6,20.9,167,0,3,0.109,0,0.69,0
2024-04-15 04:00:00,11.86,18.0,89.7,194,1,0,0.114,2,0.0,0
2024-04-15 05:00:00,3.32,8.7,30.2,51,0,3,0.156,0,0.94,0
2024-04-15 06:00:00,5.37,28.7,27.1,69,0,0,0.149,0,0.68,0
2024-04-15 07:00:00,4.97,21.6,54.6,130,1,1,0.128,26,0.0,1
2024-04-15 08:00:00,12.74,30.6,55.8,52,0,3,0.14,0,0.84,0
2024-04-15 09:00:00,15.76,-2.4,71.6,90,0,1,0.109,0,0.59,0
2024-04-15 10:00:00,12.85,10.8,64.6,81,1,2,0.167,20,0.0,0
2024-04-15 11:00:00,11.15,22.1,55.4,69,0,2,0.101,0,0.58,0
2024-04-15 12:00:00,20.33,12.4,72.2,140,1,3,0.173,5,0.0,0
2024-04-15 13:00:00,12.67,11.9,39.7,128,1,2,0.101,13,0.0,0
2024-04-15 14:00:00,6.2,16.9,25.2,96,0,0,0.163,0,0.51,0
2024-04-15 15:00:00,20.77,15.8,64.7,150,0,3,0.107,0,0.5,0
2024-04-15 16:00:00,18.65,24.5,40.3,105,0,1,0.118,0,0.79,0
2024-04-15 17:00:00,18.48,-5.1,48.2,104,2,2,0.161,0,0.0,0
2024-04-15 18:00:00,14.92,21.0,35.8,59,0,2,0.162,0,0.55,0
2024-04-15 19:00:00,4.77,-9.3,21.1,98,1,3,0.191,4,0.0,0
2024-04-15 20:00:00,12.37,6.1,40.9,132,0,0,0.141,0,0.62,0
2024-04-15 21:00:00,14.95,-5.9,27.6,120,0,0,0.14,0,0.95,0
2024-04-15 22:00:00,26.02,10.9,55.2,176,0,2,0.15,0,0.75,0
2024-04-15 23:00:00,8.53,6.3,69.7,66,0,1,0.159,0,0.72,0
2024-04-16 00:00:00,8.76,13.8,77.9,65,0,2,0.123,0,0.79,0
2024-04-16 01:00:00,12.73,32.2,68.5,185,0,2,0.196,0,0.67,0
2024-04-16 02:00:00,16.2,34.2,33.4,62,0,2,0.108,0,0.86,0
2024-04-16 03:00:00,12.58,23.3,67.6,53,1,1,0.147,23,0.0,1
2024-04-16 04:00:00,15.21,-7.6,45.0,113,2,0,0.165,0,0.0,0
2024-04-16 05:00:00,17.62,-1.2,37.7,199,0,3,0.173,0,0.93,0
2024-04-16 06:00:00,14.7,-6.1,84.8,56,0,2,0.101,0,0.75,0
2024-04-16 07:00:00,10.46,16.4,58.8,51,0,1,0.15,0,0.65,0
2024-04-16 08:00:00,13.63,-5.7,34.6,72,0,0,0.124,0,0.91,0
2024-04-16 09:00:00,24.07,8.2,49.0,169,0,1,0.121,0,0.59,0
2024-04-16 10:00:00,7.4,34.3,57.8,110,0,1,0.117,0,0.93,0
2024-04-16 11:00:00,16.64,17.0,28.1,83,1,3,0.144,15,0.0,0
2024-04-16 12:00:00,12.83,34.5,39.7,106,0,2,0.117,0,0.72,0
2024-04-16 13:00:00,9.86,-2.1,41.5,137,0,3,0.128,0,0.98,0
2024-04-16 14:00:00,11.68,-8.3,54.8,66,0,3,0.166,0,0.88,0
2024-04-16 15:00:00,19.39,24.2,86.9,141,0,1,0.182,0,0.77,0
2024-04-16 16:00:00,9.94,19.6,53.5,136,0,0,0.131,0,0.68,0
2024-04-16 17:00:00,8.88,5.3,57.3,123,0,0,0.152,0,0.96,0
2024-04-16 18:00:00,9.36,8.3,35.6,96,2,3,0.188,0,0.0,0
2024-04-16 19:00:00,11.13,32.4,82.1,159,0,1,0.139,0,0.99,0
2024-04-16 20:00:00,12.69,4.6,29.7,198,0,1,0.196,0,0.71,0
2024-04-16 21:00:00,17.72,32.0,27.3,118,0,0,0.109,0,0.6,0
2024-04-16 22:00:00,13.57,17.7,50.4,85,2,2,0.197,0,0.0,0
2024-04-16 23:00:00,11.75,-7.6,33.4,65,2,0,0.19,0,0.0,0
2024-04-17 00:00:00,16.17,25.9,52.6,103,1,1,0.121,20,0.0,0
2024-04-17 01:00:00,18.12,-9.4,59.9,113,0,3,0.143,0,0.78,0
2024-04-17 02:00:00,17.24,9.0,56.0,90,0,2,0.148,0,0.5,0
2024-04-17 03:00:00,21.88,26.0,63.2,179,0,2,0.19,0,0.64,0
2024-04-17 04:00:00,12.57,12.6,62.2,164,0,1,0.185,0,0.85,0
2024-04-17 05:00:00,11.95,23.0,76.6,194,0,1,0.175,0,0.89,0
2024-04-17 06:00:00,9.71,27.9,54.2,61,0,0,0.11,0,0.93,0
2024-04-17 07:00:00,5.29,14.0,61.6,78,0,3,0.16,0,0.52,0
2024-04-17 08:00:00,8.46,31.5,80.4,138,0,2,0.159,0,0.8,0
2024-04-17 09:00:00,22.88,26.2,73.0,130,0,0,0.135,0,0.56,0
2024-04-17 10:00:00,9.56,15.8,73.5,123,1,0,0.124,25,0.0,1
2024-04-17 11:00:00,6.24,26.1,72.8,72,0,1,0.187,0,0.57,0
2024-04-17 12:00:00,17.73,-5.1,44.6,95,0,3,0.17,0,0.7,0
2024-04-17 13:00:00,15.83,-2.9,69.9,133,0,0,0.199,0,0.88,0
2024-04-17 14:00:00,6.09,-5.4,71.0,50,1,2,0.196,6,0.0,0
2024-04-17 15:00:00,14.98,-9.1,36.7,150,0,1,0.108,0,0.67,0
2024-04-17 16:00:00,14.21,12.4,51.3,150,0,2,0.188,0,0.75,0
2024-04-17 17:00:00,8.61,32.3,30.3,103,1,3,0.166,18,0.0,0
2024-04-17 18:00:00,15.93,2.7,44.3,73,0,1,0.154,0,0.67,0
2024-04-17 19:00:00,9.83,25.0,24.9,51,0,3,0.11,0,0.59,0
2024-04-17 20:00:00,4.48,-7.2,83.1,88,0,3,0.152,0,0.61,0
2024-04-17 21:00:00,14.06,7.3,54.6,151,1,1,0.175,10,0.0,0
2024-04-17 22:00:00,4.17,31.0,41.0,90,0,0,0.189,0,0.99,0
2024-04-17 23:00:00,8.8,9.5,51.9,179,2,3,0.148,0,0.0,0
2024-04-18 00:00:00,10.05,3.7,89.6,189,0,3,0.138,0,0.81,0
2024-04-18 01:00:00,17.32,5.5,53.2,77,0,1,0.151,0,0.96,0
2024-04-18 02:00:00,18.92,-8.1,28.4,98,0,2,0.113,0,0.87,0
2024-04-18 03:00:00,14.91,10.1,48.5,105,0,0,0.173,0,0.97,0
2024-04-18 04:00:00,14.21,1.6,68.9,200,0,0,0.172,0,0.57,0
2024-04-18 05:00:00,12.1,10.6,32.9,158,0,1,0.172,0,0.62,0
2024-04-18 06:00:00,6.49,20.8,54.7,137,0,3,0.139,0,0.93,0
2024-04-18 07:00:00,6.61,34.5,45.8,171,2,2,0.113,0,0.0,0
2024-04-18 08:00:00,9.5,25.5,65.9,122,0,3,0.139,0,0.91,0
2024-04-18 09:00:00,7.85,8.6,72.9,80,0,2,0.172,0,0.73,0
2024-04-18 10:00:00,15.02,14.5,61.9,168,0,1,0.147,0,0.63,0
2024-04-18 11:00:00,13.93,34.4,83.4,124,0,3,0.103,0,0.58,0
2024-04-18 12:00:00,6.75,28.4,85.2,105,0,2,0.173,0,0.81,0
2024-04-18 13:00:00,18.25,3.7,50.5,146,0,3,0.11,0,0.59,0
2024-04-18 14:00:00,18.78,-8.5,83.2,185,0,0,0.152,0,0.85,0
2024-04-18 15:00:00,7.2,34.5,32.1,135,0,3,0.129,0,0.95,0
2024-04-18 16:00:00,7.28,8.5,75.5,101,0,3,0.149,0,0.56,0
2024-04-18 17:00:00,14.71,8.6,38.4,130,0,2,0.178,0,0.97,0
2024-04-18 18:00:00,15.17,2.8,72.0,67,1,2,0.112,3,0.0,0
2024-04-18 19:00:00,11.58,16.4,62.8,177,0,3,0.102,0,0.63,0
2024-04-18 20:00:00,10.36,16.3,33.8,141,1,2,0.171,29,0.0,1
2024-04-18 21:00:00,15.48,7.9,24.6,198,0,3,0.2,0,0.63,0
2024-04-18 22:00:00,6.38,1.9,31.9,53,0,1,0.157,0,0.98,0
2024-04-18 23:00:00,10.54,17.3,48.7,106,0,2,0.102,0,0.5,0
2024-04-19 00:00:00,4.28,25.9,54.3,89,0,3,0.129,0,0.68,0
2024-04-19 01:00:00,18.21,25.2,50.4,119,0,1,0.163,0,0.52,0
2024-04-19 02:00:00,7.23,33.6,32.7,72,0,1,0.181,0,0.59,0
2024-04-19 03:00:00,13.98,8.0,80.5,97,2,1,0.13,0,0.0,0
2024-04-19 04:00:00,12.19,19.0,76.9,133,0,2,0.157,0,0.99,0
2024-04-19 05:00:00,6.54,33.4,55.6,136,0,2,0.17,0,0.63,0
2024-04-19 06:00:00,15.5,20.1,44.6,100,0,1,0.137,0,0.97,0
2024-04-19 07:00:00,17.16,-3.8,24.8,108,0,3,0.14,0,0.73,0
2024-04-19 08:00:00,11.72,32.0,61.3,61,0,2,0.102,0,0.84,0
2024-04-19 09:00:00,15.74,7.5,52.2,86,2,2,0.152,0,0.0,0
2024-04-19 10:00:00,15.97,34.4,75.8,104,0,3,0.159,0,0.71,0
2024-04-19 11:00:00,3.82,-7.6,21.3,61,0,1,0.196,0,0.66,0
2024-04-19 12:00:00,18.01,21.5,61.6,174,0,1,0.158,0,0.65,0
2024-04-19 13:00:00,12.95,29.9,84.3,81,0,1,0.186,0,0.53,0
2024-04-19 14:00:00,21.23,-5.5,59.1,142,0,1,0.132,0,0.77,0
2024-04-19 15:00:00,18.63,-9.6,89.1,129,1,1,0.136,19,0.0,0
2024-04-19 16:00:00,10.8,34.2,26.5,89,0,2,0.106,0,0.67,0
2024-04-19 17:00:00,15.14,-0.1,42.2,58,0,2,0.143,0,0.66,0
2024-04-19 18:00:00,29.12,18.8,67.8,195,0,1,0.155,0,0.88,0
2024-04-19 19:00:00,15.88,7.2,32.0,192,0,3,0.142,0,0.71,0
2024-04-19 20:00:00,25.05,21.3,48.4,160,0,2,0.198,0,0.76,0
2024-04-19 21:00:00,9.69,15.1,48.5,100,0,3,0.199,0,0.52,0
2024-04-19 22:00:00,22.42,8.5,30.6,187,2,2,0.119,0,0.0,0
2024-04-19 23:00:00,25.86,29.8,46.2,177,0,0,0.199,0,0.89,0
2024-04-20 00:00:00,15.33,18.0,30.5,62,2,3,0.178,0,0.0,0
2024-04-20 01:00:00,7.09,3.0,52.8,179,0,2,0.166,0,0.56,0
2024-04-20 02:00:00,11.58,19.3,67.0,152,0,3,0.195,0,0.89,0
2024-04-20 03:00:00,21.76,12.4,84.3,146,0,1,0.169,0,0.58,0
2024-04-20 04:00:00,17.86,12.4,80.5,160,2,0,0.155,0,0.0,0
2024-04-20 05:00:00,6.16,33.0,21.2,194,0,1,0.189,0,0.52,0
2024-04-20 06:00:00,21.23,5.0,84.7,182,0,1,0.165,0,0.83,0
2024-04-20 07:00:00,16.97,4.3,57.1,141,2,0,0.131,0,0.0,0
2024-04-20 08:00:00,7.33,25.8,42.5,185,0,1,0.12,0,0.7,0
2024-04-20 09:00:00,6.39,30.9,49.1,135,1,3,0.12,5,0.0,0
2024-04-20 10:00:00,7.43,14.5,32.4,196,0,1,0.171,0,0.89,0
2024-04-20 11:00:00,12.38,28.3,79.1,146,0,1,0.173,0,0.79,0
2024-04-20 12:00:00,4.92,-8.9,48.1,103,1,1,0.108,10,0.0,0
2024-04-20 13:00:00,23.11,-7.5,87.3,164,1,1,0.144,15,0.0,0
2024-04-20 14:00:00,11.55,1.2,25.1,112,0,2,0.16,0,0.9,0
2024-04-20 15:00:00,25.03,-7.7,49.3,155,2,1,0.112,0,0.0,0
2024-04-20 16:00:00,8.33,8.0,39.3,171,2,2,0.184,0,0.0,0
2024-04-20 17:00:00,13.32,21.4,48.8,169,0,1,0.183,0,0.55,0
2024-04-20 18:00:00,18.27,-3.4,83.5,114,0,3,0.177,0,0.81,0
2024-04-20 19:00:00,15.19,3.2,85.4,156,0,0,0.128,0,0.68,0
2024-04-20 20:00:00,8.41,-9.2,37.9,140,0,2,0.114,0,0.52,0
2024-04-20 21:00:00,5.86,0.2,27.2,148,0,0,0.114,0,0.6,0
