timestamp,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2024-03-23 19:00:00,13.73,34.1,22.4,80,1,1,0.185,0,0.0,0
2024-03-23 20:00:00,10.74,16.5,88.3,101,2,2,0.175,0,0.0,0
2024-03-23 21:00:00,12.01,20.9,22.2,87,0,2,0.126,0,0.76,0
2024-03-23 22:00:00,18.16,29.8,64.1,169,0,0,0.167,0,0.76,0
2024-03-23 23:00:00,12.62,10.2,46.2,66,1,2,0.178,30,0.0,1
2024-03-24 00:00:00,14.15,9.0,23.1,123,2,0,0.157,0,0.0,0
2024-03-24 01:00:00,22.37,11.6,45.2,144,2,3,0.148,0,0.0,0
2024-03-24 02:00:00,23.31,26.0,64.6,181,1,2,0.188,2,0.0,0
2024-03-24 03:00:00,13.75,1.0,78.0,77,0,0,0.156,0,0.77,0
2024-03-24 04:00:00,8.63,4.0,57.8,70,0,3,0.189,0,0.79,0
2024-03-24 05:00:00,21.6,3.5,30.1,186,0,2,0.166,0,0.68,0
2024-03-24 06:00:00,11.66,-2.7,70.1,180,2,2,0.186,0,0.0,0
2024-03-24 07:00:00,17.68,22.7,82.5,79,0,3,0.134,0,0.75,0
2024-03-24 08:00:00,13.36,8.2,25.4,155,0,3,0.144,0,0.59,0
2024-03-24 09:00:00,14.12,29.7,40.5,75,0,3,0.108,0,0.52,0
2024-03-24 10:00:00,24.06,34.8,28.6,196,0,0,0.16,0,0.73,0
2024-03-24 11:00:00,17.02,-8.3,43.0,85,0,1,0.191,0,0.8,0
2024-03-24 12:00:00,18.3,15.9,49.8,123,2,3,0.188,0,0.0,0
2024-03-24 13:00:00,20.73,22.7,56.8,193,0,3,0.122,0,1.0,0
2024-03-24 14:00:00,10.0,32.1,87.0,200,0,3,0.165,0,0.83,0
2024-03-24 15:00:00,14.37,6.0,80.6,74,2,2,0.172,0,0.0,0
2024-03-24 16:00:00,20.76,-8.7,89.3,168,0,0,0.197,0,0.54,0
2024-03-24 17:00:00,6.49,21.2,72.1,158,0,2,0.106,0,0.88,0
2024-03-24 18:00:00,19.46,25.9,83.7,138,0,1,0.124,0,0.98,0
2024-03-24 19:00:00,12.03,2.0,70.9,93,1,0,0.112,5,0.0,0
2024-03-24 20:00:00,5.63,31.7,61.2,106,0,3,0.138,0,0.88,0
2024-03-24 21:00:00,18.81,17.8,35.6,187,0,1,0.131,0,0.76,0
2024-03-24 22:00:00,14.07,4.3,54.7,61,0,0,0.121,0,0.5,0
2024-03-24 23:00:00,11.97,-3.0,78.9,125,1,3,0.174,30,0.0,1
2024-03-25 00:00:00,10.68,-8.6,30.2,63,0,3,0.172,0,0.89,0
2024-03-25 01:00:00,6.55,18.9,73.0,97,1,3,0.166,4,0.0,0
2024-03-25 02:00:00,20.35,9.1,84.0,194,2,1,0.154,0,0.0,0
2024-03-25 03:00:00,5.0,16.0,78.2,139,1,2,0.186,6,0.0,0
2024-03-25 04:00:00,15.83,-8.7,60.8,163,0,0,0.137,0,0.56,0
2024-03-25 05:00:00,4.39,-4.4,72.0,51,1,2,0.169,6,0.0,0
2024-03-25 06:00:00,5.1,34.6,67.7,96,1,1,0.154,14,0.0,0
2024-03-25 07:00:00,14.39,27.5,86.8,84,1,0,0.131,13,0.0,0
2024-03-25 08:00:00,20.29,1.3,74.9,151,0,2,0.149,0,0.54,0
2024-03-25 09:00:00,6.24,20.2,61.3,198,0,2,0.164,0,0.57,0
2024-03-25 10:00:00,7.17,27.2,67.2,197,0,0,0.153,0,0.9,0
2024-03-25 11:00:00,5.55,27.3,26.0,111,0,1,0.177,0,0.62,0
2024-03-25 12:00:00,19.0,16.7,62.6,170,1,2,0.134,25,0.0,1
2024-03-25 13:00:00,10.1,-8.2,57.6,65,2,1,0.143,0,0.0,0
2024-03-25 14:00:00,7.49,2.6,79.0,51,1,1,0.113,18,0.0,0
2024-03-25 15:00:00,9.66,24.1,64.5,116,0,3,0.115,0,0.72,0
2024-03-25 16:00:00,15.83,-7.0,35.6,63,0,3,0.115,0,0.64,0
2024-03-25 17:00:00,25.75,-3.7,83.8,174,0,2,0.106,0,0.95,0
2024-03-25 18:00:00,12.31,-3.6,47.8,84,0,0,0.146,0,0.57,0
2024-03-25 19:00:00,28.49,25.6,68.1,199,2,3,0.135,0,0.0,0
2024-03-25 20:00:00,5.11,9.4,44.5,104,0,0,0.105,0,0.88,0
2024-03-25 21:00:00,15.63,2.8,54.1,59,0,3,0.102,0,0.76,0
2024-03-25 22:00:00,16.22,13.3,89.9,87,0,1,0.107,0,0.58,0
2024-03-25 23:00:00,7.55,-8.5,33.8,104,0,3,0.109,0,0.76,0
2024-03-26 00:00:00,5.44,33.9,76.3,50,1,3,0.178,15,0.0,0
2024-03-26 01:00:00,9.14,34.2,78.5,59,1,2,0.127,21,0.0,1
2024-03-26 02:00:00,8.44,23.7,75.1,93,1,2,0.122,21,0.0,1
2024-03-26 03:00:00,4.2,20.2,82.2,94,2,2,0.199,0,0.0,0
2024-03-26 04:00:00,5.16,-1.4,44.5,113,0,1,0.106,0,0.64,0
2024-03-26 05:00:00,7.57,15.4,83.1,196,0,1,0.155,0,0.71,0
2024-03-26 06:00:00,8.62,34.5,33.1,74,0,1,0.103,0,0.96,0
2024-03-26 07:00:00,6.05,18.0,61.1,153,0,2,0.11,0,0.9,0
2024-03-26 08:00:00,10.17,14.7,33.9,59,0,1,0.197,0,0.55,0
2024-03-26 09:00:00,7.47,33.7,74.3,137,1,2,0.181,4,0.0,0
2024-03-26 10:00:00,22.7,23.5,60.2,177,0,1,0.114,0,0.86,0
2024-03-26 11:00:00,13.32,18.8,39.9,77,0,0,0.168,0,0.62,0
2024-03-26 12:00:00,15.01,-3.4,45.4,189,0,2,0.182,0,0.72,0
2024-03-26 13:00:00,5.02,23.1,52.4,98,0,3,0.165,0,0.95,0
2024-03-26 14:00:00,14.49,13.3,69.1,76,0,1,0.147,0,0.62,0
2024-03-26 15:00:00,14.2,28.7,78.0,60,2,2,0.183,0,0.0,0
2024-03-26 16:00:00,8.41,-4.0,49.0,138,0,1,0.116,0,0.89,0
2024-03-26 17:00:00,14.49,11.7,26.3,176,0,3,0.199,0,0.61,0
2024-03-26 18:00:00,10.14,7.9,61.6,182,0,0,0.197,0,0.82,0
2024-03-26 19:00:00,13.49,0.3,51.3,176,0,2,0.112,0,0.64,0
2024-03-26 20:00:00,6.11,14.9,26.2,156,0,2,0.154,0,0.72,0
2024-03-26 21:00:00,7.81,-1.5,69.9,189,1,1,0.127,6,0.0,0
2024-03-26 22:00:00,13.63,-5.4,70.9,93,1,3,0.119,8,0.0,0
2024-03-26 23:00:00,4.36,15.1,68.8,92,1,0,0.166,9,0.0,0
2024-03-27 00:00:00,21.77,4.0,29.5,154,0,3,0.161,0,0.77,0
2024-03-27 01:00:00,3.66,27.6,38.6,73,2,3,0.195,0,0.0,0
2024-03-27 02:00:00,21.99,1.8,64.3,124,0,2,0.123,0,1.0,0
2024-03-27 03:00:00,7.77,14.2,87.1,189,0,2,0.153,0,0.97,0
2024-03-27 04:00:00,6.03,-3.0,39.3,63,2,3,0.197,0,0.0,0
2024-03-27 05:00:00,21.86,1.9,28.5,161,1,1,0.151,8,0.0,0
2024-03-27 06:00:00,16.43,16.5,62.5,138,0,0,0.145,0,0.99,0
2024-03-27 07:00:00,11.28,-2.2,87.1,160,0,0,0.119,0,0.81,0
2024-03-27 08:00:00,4.95,30.1,45.4,90,1,2,0.154,22,0.0,1
2024-03-27 09:00:00,3.87,34.3,47.3,79,1,0,0.15,3,0.0,0
2024-03-27 10:00:00,22.86,7.3,24.7,154,0,3,0.162,0,0.58,0
2024-03-27 11:00:00,14.65,31.7,60.3,95,1,0,0.158,18,0.0,0
2024-03-27 12:00:00,5.37,34.0,82.3,152,0,1,0.101,0,0.74,0
2024-03-27 13:00:00,11.96,4.1,57.7,154,1,0,0.188,12,0.0,0
2024-03-27 14:00:00,13.9,-2.4,24.0,193,0,1,0.114,0,0.8,0
2024-03-27 15:00:00,3.98,11.3,69.6,54,0,3,0.175,0,0.64,0
2024-03-27 16:00:00,17.25,20.2,40.4,99,0,2,0.183,0,0.65,0
2024-03-27 17:00:00,15.31,30.9,42.5,67,1,1,0.119,8,0.0,0
2024-03-27 18:00:00,5.69,3.0,81.9,115,0,2,0.17,0,0.84,0
2024-03-27 19:00:00,13.21,33.7,88.1,126,0,2,0.166,0,0.58,0
2024-03-27 20:00:00,10.18,0.2,59.1,161,1,3,0.122,9,0.0,0
2024-03-27 21:00:00,14.38,-9.0,25.1,87,2,3,0.101,0,0.0,0
2024-03-27 22:00:00,5.89,30.3,25.5,81,1,3,0.134,5,0.0,0
2024-03-27 23:00:00,8.74,22.7,69.1,120,1,3,0.133,29,0.0,1
2024-03-28 00:00:00,10.48,27.0,54.8,85,1,1,0.163,2,0.0,0
2024-03-28 01:00:00,23.82,10.6,50.4,184,1,3,0.193,1,0.0,0
2024-03-28 02:00:00,25.05,14.7,40.3,161,2,2,0.17,0,0.0,0
2024-03-28 03:00:00,17.27,19.4,62.5,118,0,0,0.178,0,0.9,0
2024-03-28 04:00:00,8.0,33.9,48.8,103,0,2,0.139,0,0.88,0
2024-03-28 05:00:00,9.33,14.3,80.5,140,0,0,0.174,0,0.62,0
2024-03-28 06:00:00,25.88,26.0,50.7,161,0,1,0.167,0,0.87,0
2024-03-28 07:00:00,11.88,-8.1,69.2,122,0,0,0.132,0,0.9,0
2024-03-28 08:00:00,10.41,0.3,32.7,115,0,0,0.163,0,0.63,0
2024-03-28 09:00:00,9.05,15.1,46.9,75,0,3,0.12,0,0.66,0
2024-03-28 10:00:00,7.73,2.3,37.0,192,1,1,0.143,30,0.0,1
2024-03-28 11:00:00,17.78,1.0,87.3,161,0,2,0.146,0,0.67,0
2024-03-28 12:00:00,16.2,10.7,43.9,83,1,0,0.126,15,0.0,0
2024-03-28 13:00:00,15.1,2.6,69.7,64,0,1,0.168,0,0.54,0
2024-03-28 14:00:00,11.52,30.5,73.9,194,0,3,0.106,0,0.86,0
2024-03-28 15:00:00,4.86,0.6,56.7,79,1,1,0.157,23,0.0,1
2024-03-28 16:00:00,18.81,-9.0,57.4,117,0,3,0.158,0,0.94,0
2024-03-28 17:00:00,8.09,14.7,68.1,64,0,2,0.13,0,0.67,0
2024-03-28 18:00:00,15.03,-5.4,37.8,195,0,1,0.134,0,0.75,0
2024-03-28 19:00:00,11.88,12.0,71.5,130,0,0,0.168,0,0.95,0
2024-03-28 20:00:00,19.06,10.5,58.7,157,1,2,0.149,1,0.0,0
2024-03-28 21:00:00,3.49,-2.7,40.6,57,0,2,0.168,0,0.64,0
2024-03-28 22:00:00,15.07,27.1,65.9,91,0,2,0.188,0,0.71,0
2024-03-28 23:00:00,20.53,-1.5,85.5,106,0,2,0.122,0,0.87,0
2024-03-29 00:00:00,19.17,-6.7,21.9,159,0,3,0.126,0,0.93,0
2024-03-29 01:00:00,5.8,13.1,74.7,105,0,0,0.187,0,0.59,0
2024-03-29 02:00:00,7.03,15.6,62.7,178,0,0,0.198,0,0.65,0
2024-03-29 03:00:00,4.19,22.1,64.2,85,1,0,0.186,12,0.0,0
2024-03-29 04:00:00,5.01,3.7,37.4,103,0,3,0.125,0,0.81,0
2024-03-29 05:00:00,20.24,-1.0,52.7,141,0,3,0.196,0,0.85,0
2024-03-29 06:00:00,14.09,-1.2,46.8,119,0,2,0.187,0,0.77,0
2024-03-29 07:00:00,15.17,12.1,38.2,153,0,3,0.132,0,0.78,0
2024-03-29 08:00:00,18.73,26.4,86.2,121,0,3,0.183,0,0.68,0
2024-03-29 09:00:00,6.06,21.3,47.2,176,0,3,0.188,0,0.53,0
2024-03-29 10:00:00,5.46,-4.8,21.3,115,2,0,0.106,0,0.0,0
2024-03-29 11:00:00,17.25,20.5,79.7,106,0,0,0.163,0,0.89,0
2024-03-29 12:00:00,14.2,10.5,83.4,150,2,2,0.103,0,0.0,0
2024-03-29 13:00:00,5.81,21.6,78.2,53,0,2,0.132,0,0.85,0
2024-03-29 14:00:00,10.83,15.8,82.3,86,0,3,0.167,0,0.64,0
2024-03-29 15:00:00,13.58,31.8,45.9,115,1,1,0.162,22,0.0,1
2024-03-29 16:00:00,11.08,1.4,42.2,84,1,2,0.127,23,0.0,1
2024-03-29 17:00:00,10.25,-4.1,78.6,123,0,1,0.142,0,0.77,0
2024-03-29 18:00:00,12.61,27.9,29.8,80,0,0,0.135,0,0.93,0
2024-03-29 19:00:00,6.69,19.8,30.2,53,0,1,0.104,0,0.89,0
2024-03-29 20:00:00,4.85,8.6,23.4,130,2,0,0.196,0,0.0,0
2024-03-29 21:00:00,10.0,28.4,43.4,63,0,0,0.158,0,0.76,0
2024-03-29 22:00:00,10.11,3.9,47.3,193,0,2,0.103,0,0.58,0
2024-03-29 23:00:00,12.32,-9.4,50.3,69,1,3,0.118,18,0.0,0
2024-03-30 00:00:00,4.85,14.0,42.7,64,0,0,0.113,0,0.81,0
2024-03-30 01:00:00,10.12,-4.7,58.7,187,2,3,0.187,0,0.0,0
2024-03-30 02:00:00,20.63,-7.8,47.1,155,0,3,0.175,0,0.57,0
2024-03-30 03:00:00,22.2,-1.1,58.2,197,1,0,0.175,10,0.0,0
2024-03-30 04:00:00,14.74,17.9,74.8,167,2,1,0.156,0,0.0,0
2024-03-30 05:00:00,7.31,9.5,73.3,115,0,0,0.125,0,0.92,0
2024-03-30 06:00:00,7.74,22.1,71.5,177,0,2,0.148,0,0.78,0
2024-03-30 07:00:00,10.44,25.1,49.6,65,0,1,0.124,0,0.92,0
2024-03-30 08:00:00,12.76,31.1,52.5,132,0,2,0.133,0,0.63,0
2024-03-30 09:00:00,11.95,14.9,31.8,78,0,3,0.156,0,0.85,0
2024-03-30 10:00:00,4.7,0.2,69.1,120,0,2,0.153,0,0.92,0
2024-03-30 11:00:00,6.18,22.8,79.6,94,2,1,0.172,0,0.0,0
2024-03-30 12:00:00,7.8,11.1,42.6,61,0,2,0.11,0,0.85,0
2024-03-30 13:00:00,19.0,18.4,30.7,199,0,1,0.113,0,0.66,0
2024-03-30 14:00:00,3.67,-8.0,63.5,75,0,0,0.126,0,0.63,0
2024-03-30 15:00:00,15.94,23.7,51.5,142,0,2,0.125,0,0.77,0
2024-03-30 16:00:00,18.22,-3.3,89.5,197,0,2,0.188,0,0.55,0
2024-03-30 17:00:00,24.6,16.6,67.0,196,1,2,0.149,2,0.0,0
2024-03-30 18:00:00,11.12,-8.4,38.3,162,0,3,0.132,0,0.55,0
2024-03-30 19:00:00,18.63,-10.0,56.4,136,0,1,0.123,0,0.85,0
2024-03-30 20:00:00,15.31,22.9,48.8,147,1,0,0.131,17,0.0,0
2024-03-30 21:00:00,8.42,6.9,61.2,72,0,3,0.15,0,0.87,0
2024-03-30 22:00:00,13.97,33.4,82.4,50,0,0,0.191,0,0.62,0
2024-03-30 23:00:00,18.99,32.6,35.6,113,0,2,0.158,0,0.92,0
2024-03-31 00:00:00,17.15,34.2,81.3,101,0,3,0.121,0,0.93,0
2024-03-31 01:00:00,10.11,-2.5,55.9,68,1,2,0.152,26,0.0,1
2024-03-31 02:00:00,10.23,22.5,47.7,81,0,1,0.166,0,0.84,0
2024-03-31 03:00:00,6.84,9.7,23.7,68,0,2,0.194,0,0.96,0
2024-03-31 04:00:00,4.65,19.2,33.0,68,0,0,0.195,0,0.94,0
2024-03-31 05:00:00,15.46,7.9,64.1,66,0,2,0.114,0,0.82,0
2024-03-31 06:00:00,10.91,31.4,78.6,154,0,1,0.195,0,0.6,0
2024-03-31 07:00:00,7.27,-0.6,26.8,147,0,3,0.176,0,0.64,0
2024-03-31 08:00:00,6.16,29.1,80.0,110,0,1,0.153,0,0.87,0
2024-03-31 09:00:00,8.28,20.7,27.3,81,0,2,0.161,0,0.79,0
2024-03-31 10:00:00,13.96,26.6,23.9,139,0,1,0.185,0,1.0,0
2024-03-31 11:00:00,4.87,-4.2,65.2,142,0,3,0.135,0,0.72,0
2024-03-31 12:00:00,5.69,5.6,63.7,168,0,1,0.191,0,0.66,0
2024-03-31 13:00:00,10.82,-3.2,50.3,77,0,1,0.105,0,0.9,0
2024-03-31 14:00:00,5.89,23.2,55.8,69,2,1,0.193,0,0.0,0
2024-03-31 15:00:00,18.06,25.7,36.4,129,0,3,0.11,0,0.56,0
2024-03-31 16:00:00,23.07,10.0,69.1,147,0,1,0.197,0,0.85,0
2024-03-31 17:00:00,4.36,25.2,55.7,78,2,3,0.113,0,0.0,0
2024-03-31 18:00:00,15.94,33.7,47.5,95,0,1,0.122,0,0.77,0
2024-03-31 19:00:00,7.36,-3.1,76.6,120,2,2,0.171,0,0.0,0
2024-03-31 20:00:00,9.22,-3.2,77.3,53,1,0,0.141,2,0.0,0
2024-03-31 21:00:00,6.06,5.2,68.1,124,0,0,0.186,0,0.88,0
2024-03-31 22:00:00,15.84,6.8,88.4,83,0,2,0.127,0,0.94,0
2024-03-31 23:00:00,8.91,-5.5,68.3,192,0,3,0.198,0,0.52,0
2024-04-01 00:00:00,16.35,0.5,57.1,145,0,1,0.151,0,0.87,0
2024-04-01 01:00:00,17.85,-9.9,59.5,158,2,0,0.121,0,0.0,0
2024-04-01 02:00:00,16.98,19.7,65.8,172,0,0,0.126,0,0.71,0
2024-04-01 03:00:00,13.97,2.3,73.9,101,1,1,0.115,11,0.0,0
2024-04-01 04:00:00,18.19,15.5,83.2,110,0,1,0.189,0,0.96,0
2024-04-01 05:00:00,18.53,-1.5,70.4,159,2,2,0.103,0,0.0,0
2024-04-01 06:00:00,15.5,25.0,34.5,66,1,2,0.184,3,0.0,0
2024-04-01 07:00:00,16.01,24.6,68.8,178,0,0,0.18,0,0.91,0
2024-04-01 08:00:00,11.97,-5.6,43.2,164,0,3,0.112,0,0.99,0
2024-04-01 09:00:00,12.35,16.3,61.3,144,0,2,0.177,0,0.74,0
2024-04-01 10:00:00,16.91,23.4,81.5,133,0,1,0.162,0,0.89,0
2024-04-01 11:00:00,7.64,12.6,76.8,179,0,3,0.124,0,0.96,0
2024-04-01 12:00:00,10.05,-2.3,51.7,72,0,2,0.142,0,0.93,0
2024-04-01 13:00:00,28.1,23.7,76.7,183,0,0,0.197,0,0.95,0
2024-04-01 14:00:00,18.38,15.5,41.1,136,0,1,0.195,0,1.0,0
2024-04-01 15:00:00,6.77,17.6,69.1,60,1,0,0.12,15,0.0,0
2024-04-01 16:00:00,9.4,18.7,35.8,82,0,2,0.149,0,0.97,0
2024-04-01 17:00:00,7.58,34.0,37.3,148,2,1,0.122,0,0.0,0
2024-04-01 18:00:00,15.38,13.3,74.8,149,0,3,0.193,0,0.82,0
2024-04-01 19:00:00,19.16,11.8,73.9,99,0,1,0.133,0,0.64,0
2024-04-01 20:00:00,14.54,-0.4,57.5,153,1,3,0.125,7,0.0,0
2024-04-01 21:00:00,16.27,22.5,40.8,102,0,3,0.184,0,0.93,0
2024-04-01 22:00:00,14.55,-3.4,41.4,135,0,0,0.185,0,0.7,0
2024-04-01 23:00:00,4.03,19.7,51.8,80,0,1,0.132,0,0.88,0
2024-04-02 00:00:00,11.53,22.9,81.9,71,0,2,0.177,0,0.71,0
2024-04-02 01:00:00,6.48,5.7,43.8,98,1,1,0.144,18,0.0,0
2024-04-02 02:00:00,14.25,26.5,20.9,116,0,3,0.117,0,0.87,0
2024-04-02 03:00:00,4.52,-3.7,31.5,93,0,1,0.144,0,0.82,0
2024-04-02 04:00:00,27.06,3.0,22.9,186,1,0,0.186,24,0.0,1
2024-04-02 05:00:00,20.1,10.8,77.6,139,1,2,0.156,23,0.0,1
2024-04-02 06:00:00,19.21,13.7,65.6,147,0,0,0.182,0,0.79,0
2024-04-02 07:00:00,15.46,23.6,33.0,94,0,3,0.106,0,0.83,0
2024-04-02 08:00:00,11.93,22.1,87.7,122,0,3,0.111,0,0.67,0
2024-04-02 09:00:00,5.37,8.9,73.9,54,0,0,0.117,0,0.61,0
2024-04-02 10:00:00,6.63,0.4,84.7,102,0,3,0.141,0,0.7,0
2024-04-02 11:00:00,26.26,-4.3,27.6,183,2,1,0.184,0,0.0,0
2024-04-02 12:00:00,18.64,32.0,42.2,200,1,2,0.126,27,0.0,1
2024-04-02 13:00:00,12.9,7.6,75.6,122,2,1,0.111,0,0.0,0
2024-04-02 14:00:00,8.07,-9.9,36.5,133,1,3,0.179,17,0.0,0
2024-04-02 15:00:00,15.09,20.0,78.7,182,0,1,0.158,0,0.71,0
2024-04-02 16:00:00,10.58,-0.0,64.2,107,0,3,0.125,0,0.97,0
2024-04-02 17:00:00,9.98,-5.1,74.4,56,0,1,0.176,0,0.54,0
2024-04-02 18:00:00,21.98,7.6,75.7,158,0,1,0.179,0,0.87,0
2024-04-02 19:00:00,5.98,6.9,70.1,108,0,1,0.116,0,0.77,0
2024-04-02 20:00:00,23.56,14.7,53.0,199,0,3,0.156,0,0.53,0
2024-04-02 21:00:00,20.25,29.9,64.0,121,0,2,0.143,0,0.5,0
2024-04-02 22:00:00,5.22,24.3,59.6,142,0,0,0.157,0,0.97,0
2024-04-02 23:00:00,14.32,-0.6,39.7,99,0,3,0.182,0,0.82,0
2024-04-03 00:00:00,5.8,20.2,42.9,179,1,3,0.184,11,0.0,0
2024-04-03 01:00:00,15.49,34.8,80.6,199,0,2,0.135,0,0.98,0
2024-04-03 02:00:00,17.25,34.5,62.9,182,0,1,0.152,0,0.6,0
2024-04-03 03:00:00,9.38,22.8,32.0,155,0,2,0.167,0,0.93,0
2024-04-03 04:00:00,21.4,20.0,53.2,183,1,1,0.145,14,0.0,0
2024-04-03 05:00:00,5.84,19.4,74.6,176,0,2,0.122,0,0.85,0
2024-04-03 06:00:00,12.72,8.1,56.6,70,2,0,0.153,0,0.0,0
2024-04-03 07:00:00,22.6,27.7,46.5,200,0,1,0.143,0,0.76,0
2024-04-03 08:00:00,11.49,-4.9,78.2,152,0,3,0.13,0,0.54,0
2024-04-03 09:00:00,7.54,12.8,49.3,170,0,0,0.175,0,0.53,0
2024-04-03 10:00:00,8.75,-3.5,52.2,80,0,2,0.128,0,0.78,0
2024-04-03 11:00:00,18.8,13.6,50.3,129,0,0,0.15,0,0.99,0
2024-04-03 12:00:00,9.01,26.1,27.5,115,0,0,0.154,0,0.73,0
2024-04-03 13:00:00,19.98,-7.9,57.0,192,0,1,0.146,0,0.93,0
2024-04-03 14:00:00,11.51,15.0,75.1,72,0,3,0.191,0,0.61,0
2024-04-03 15:00:00,13.49,27.4,51.4,78,0,1,0.157,0,0.55,0
2024-04-03 16:00:00,22.05,9.6,67.2,140,0,1,0.122,0,0.68,0
2024-04-03 17:00:00,25.11,6.2,56.7,182,0,2,0.14,0,0.57,0
2024-04-03 18:00:00,9.18,12.8,22.6,93,2,0,0.151,0,0.0,0
2024-04-03 19:00:00,23.46,13.3,77.4,179,1,2,0.128,11,0.0,0
2024-04-03 20:00:00,11.96,3.5,88.7,133,0,0,0.114,0,0.83,0
2024-04-03 21:00:00,16.63,1.0,62.2,94,2,2,0.117,0,0.0,0
2024-04-03 22:00:00,17.89,10.3,46.8,79,0,3,0.171,0,0.54,0
2024-04-03 23:00:00,4.84,0.3,31.0,128,1,2,0.132,25,0.0,1
2024-04-04 00:00:00,16.9,4.6,36.4,163,2,3,0.122,0,0.0,0
2024-04-04 01:00:00,6.18,32.3,71.3,108,0,0,0.127,0,0.99,0
2024-04-04 02:00:00,10.73,-1.0,28.2,178,0,3,0.171,0,0.76,0
2024-04-04 03:00:00,4.2,-7.0,45.3,56,0,0,0.129,0,0.59,0
2024-04-04 04:00:00,15.79,-0.1,74.5,91,0,3,0.173,0,0.84,0
2024-04-04 05:00:00,10.28,1.0,50.9,81,0,1,0.153,0,0.93,0
2024-04-04 06:00:00,13.2,30.0,35.1,142,0,1,0.115,0,0.82,0
2024-04-04 07:00:00,10.95,15.7,79.6,78,1,1,0.178,0,0.0,0
2024-04-04 08:00:00,4.78,4.3,68.6,106,2,2,0.115,0,0.0,0
2024-04-04 09:00:00,25.52,10.1,82.1,181,0,1,0.16,0,0.56,0
2024-04-04 10:00:00,12.63,20.6,32.4,163,2,2,0.131,0,0.0,0
2024-04-04 11:00:00,4.39,29.8,68.5,71,0,3,0.184,0,0.72,0
2024-04-04 12:00:00,19.58,24.0,74.4,96,1,2,0.135,4,0.0,0
2024-04-04 13:00:00,21.62,28.9,40.1,117,0,2,0.141,0,0.83,0
2024-04-04 14:00:00,19.51,34.8,34.0,179,0,1,0.2,0,0.97,0
2024-04-04 15:00:00,11.3,-0.1,26.9,109,1,2,0.176,19,0.0,0
2024-04-04 16:00:00,11.49,25.5,62.5,66,1,2,0.112,24,0.0,1
2024-04-04 17:00:00,18.0,9.9,60.3,141,0,1,0.109,0,0.85,0
2024-04-04 18:00:00,13.21,32.4,75.0,89,0,3,0.11,0,0.9,0
2024-04-04 19:00:00,13.3,19.8,58.4,58,0,2,0.167,0,0.73,0
2024-04-04 20:00:00,7.76,0.6,55.3,140,0,2,0.106,0,0.62,0
2024-04-04 21:00:00,13.79,6.5,65.3,130,1,1,0.174,5,0.0,0
2024-04-04 22:00:00,10.14,23.2,69.4,59,0,3,0.166,0,0.99,0
2024-04-04 23:00:00,8.44,21.8,72.0,95,1,0,0.148,5,0.0,0
2024-04-05 00:00:00,15.84,9.6,44.7,179,0,3,0.16,0,0.81,0
2024-04-05 01:00:00,23.64,27.8,65.9,164,0,2,0.166,0,0.68,0
2024-04-05 02:00:00,15.72,18.4,71.0,110,0,3,0.185,0,0.95,0
2024-04-05 03:00:00,14.87,5.1,25.5,105,0,0,0.111,0,0.94,0
2024-04-05 04:00:00,14.11,27.0,69.9,50,0,3,0.189,0,0.96,0
2024-04-05 05:00:00,4.07,23.1,45.8,71,0,2,0.106,0,0.9,0
2024-04-05 06:00:00,16.12,-1.4,41.9,141,1,3,0.113,25,0.0,1
2024-04-05 07:00:00,17.36,34.3,77.2,160,0,2,0.191,0,0.75,0
2024-04-05 08:00:00,3.8,30.4,77.8,80,0,3,0.18,0,0.89,0
2024-04-05 09:00:00,5.65,4.3,54.5,82,0,2,0.167,0,0.84,0
2024-04-05 10:00:00,14.39,34.2,70.6,158,0,3,0.118,0,0.89,0
2024-04-05 11:00:00,9.23,5.9,86.1,119,1,3,0.12,6,0.0,0
2024-04-05 12:00:00,8.67,17.9,84.1,177,0,3,0.104,0,0.98,0
2024-04-05 13:00:00,5.86,-3.8,62.5,63,0,0,0.117,0,0.58,0
2024-04-05 14:00:00,6.04,21.9,73.2,104,0,1,0.114,0,0.97,0
2024-04-05 15:00:00,7.46,16.5,74.7,182,0,0,0.105,0,0.7,0
2024-04-05 16:00:00,14.03,15.0,46.1,82,0,3,0.167,0,0.72,0
2024-04-05 17:00:00,7.04,-6.4,61.7,79,0,2,0.139,0,0.51,0
2024-04-05 18:00:00,18.4,13.4,68.9,178,0,0,0.175,0,1.0,0
2024-04-05 19:00:00,15.46,18.5,35.5,135,0,0,0.125,0,0.67,0
2024-04-05 20:00:00,17.7,5.8,56.4,186,0,3,0.167,0,0.72,0
2024-04-05 21:00:00,19.59,-1.6,54.4,134,0,1,0.17,0,0.56,0
2024-04-05 22:00:00,13.18,32.7,41.4,97,0,3,0.103,0,0.95,0
2024-04-05 23:00:00,18.59,20.8,39.3,149,1,3,0.129,5,0.0,0
2024-04-06 00:00:00,18.23,1.7,51.3,168,0,3,0.121,0,0.87,0
2024-04-06 01:00:00,10.49,16.0,20.5,64,0,2,0.142,0,0.83,0
2024-04-06 02:00:00,12.78,30.4,38.4,73,0,2,0.115,0,0.54,0
2024-04-06 03:00:00,17.61,31.9,80.4,193,2,1,0.114,0,0.0,0
2024-04-06 04:00:00,20.56,1.8,59.7,185,0,1,0.169,0,0.87,0
